item_id,label
3181-84b436b5-d5b5-4322-a72a-4f17bcb4fd72#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
3181-84b436b5-d5b5-4322-a72a-4f17bcb4fd72#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
3181-84b436b5-d5b5-4322-a72a-4f17bcb4fd72#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3181-84b436b5-d5b5-4322-a72a-4f17bcb4fd72#_#actionability#_#Tutor_8,"[1, 1, 1, 0, 1]"
121-a2e0bac4-14da-42ae-bce1-c83c6ed2d083#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
121-a2e0bac4-14da-42ae-bce1-c83c6ed2d083#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
121-a2e0bac4-14da-42ae-bce1-c83c6ed2d083#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
121-a2e0bac4-14da-42ae-bce1-c83c6ed2d083#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
121-a2e0bac4-14da-42ae-bce1-c83c6ed2d083#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
121-a2e0bac4-14da-42ae-bce1-c83c6ed2d083#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
121-a2e0bac4-14da-42ae-bce1-c83c6ed2d083#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
121-a2e0bac4-14da-42ae-bce1-c83c6ed2d083#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3344-2311a03d-17a3-4939-a1f6-a2c28dcc23a7#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
3344-2311a03d-17a3-4939-a1f6-a2c28dcc23a7#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
3344-2311a03d-17a3-4939-a1f6-a2c28dcc23a7#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
3344-2311a03d-17a3-4939-a1f6-a2c28dcc23a7#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3344-2311a03d-17a3-4939-a1f6-a2c28dcc23a7#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
3344-2311a03d-17a3-4939-a1f6-a2c28dcc23a7#_#actionability#_#Tutor_6,"[0, 1, 1, 0, 1]"
3344-2311a03d-17a3-4939-a1f6-a2c28dcc23a7#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
3344-2311a03d-17a3-4939-a1f6-a2c28dcc23a7#_#actionability#_#Tutor_8,"[0, 0, 1, 0, 0]"
1602-6a94319d-981b-4796-a3de-cbf4e902882b#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
1602-6a94319d-981b-4796-a3de-cbf4e902882b#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1602-6a94319d-981b-4796-a3de-cbf4e902882b#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
1602-6a94319d-981b-4796-a3de-cbf4e902882b#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
1602-6a94319d-981b-4796-a3de-cbf4e902882b#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1602-6a94319d-981b-4796-a3de-cbf4e902882b#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1602-6a94319d-981b-4796-a3de-cbf4e902882b#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
1602-6a94319d-981b-4796-a3de-cbf4e902882b#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
1363-5eaee9fe-3129-4e58-9f88-9a4a914d93f4#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
1363-5eaee9fe-3129-4e58-9f88-9a4a914d93f4#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1363-5eaee9fe-3129-4e58-9f88-9a4a914d93f4#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
1363-5eaee9fe-3129-4e58-9f88-9a4a914d93f4#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
1363-5eaee9fe-3129-4e58-9f88-9a4a914d93f4#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1363-5eaee9fe-3129-4e58-9f88-9a4a914d93f4#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
1363-5eaee9fe-3129-4e58-9f88-9a4a914d93f4#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
1363-5eaee9fe-3129-4e58-9f88-9a4a914d93f4#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3914-249c0f7e-182d-4c36-919d-f7fe906b390d#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
3914-249c0f7e-182d-4c36-919d-f7fe906b390d#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3914-249c0f7e-182d-4c36-919d-f7fe906b390d#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
3914-249c0f7e-182d-4c36-919d-f7fe906b390d#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
3914-249c0f7e-182d-4c36-919d-f7fe906b390d#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
3914-249c0f7e-182d-4c36-919d-f7fe906b390d#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
3914-249c0f7e-182d-4c36-919d-f7fe906b390d#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
3914-249c0f7e-182d-4c36-919d-f7fe906b390d#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
203-d7fa9f4d-727f-49ee-8dae-c7469809bf56#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
203-d7fa9f4d-727f-49ee-8dae-c7469809bf56#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
203-d7fa9f4d-727f-49ee-8dae-c7469809bf56#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
203-d7fa9f4d-727f-49ee-8dae-c7469809bf56#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
203-d7fa9f4d-727f-49ee-8dae-c7469809bf56#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
203-d7fa9f4d-727f-49ee-8dae-c7469809bf56#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
203-d7fa9f4d-727f-49ee-8dae-c7469809bf56#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
203-d7fa9f4d-727f-49ee-8dae-c7469809bf56#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
12-9eff32b6-828c-4622-a70a-d292886207a2#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
12-9eff32b6-828c-4622-a70a-d292886207a2#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
12-9eff32b6-828c-4622-a70a-d292886207a2#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
12-9eff32b6-828c-4622-a70a-d292886207a2#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
12-9eff32b6-828c-4622-a70a-d292886207a2#_#actionability#_#Tutor_5,"[2, 1, 1, 1, 1]"
12-9eff32b6-828c-4622-a70a-d292886207a2#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
12-9eff32b6-828c-4622-a70a-d292886207a2#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
12-9eff32b6-828c-4622-a70a-d292886207a2#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
2301-88ea9865-4e11-4fe5-b25a-c356d4df543c#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
2301-88ea9865-4e11-4fe5-b25a-c356d4df543c#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
2301-88ea9865-4e11-4fe5-b25a-c356d4df543c#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
2301-88ea9865-4e11-4fe5-b25a-c356d4df543c#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
2301-88ea9865-4e11-4fe5-b25a-c356d4df543c#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
2301-88ea9865-4e11-4fe5-b25a-c356d4df543c#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
2301-88ea9865-4e11-4fe5-b25a-c356d4df543c#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
2301-88ea9865-4e11-4fe5-b25a-c356d4df543c#_#actionability#_#Tutor_8,"[1, 1, 2, 2, 2]"
4181-2ef5457c-9ae2-4c67-9f32-3d6d367d8c82#_#actionability#_#Tutor_1,"[0, 0, 2, 0, 0]"
4181-2ef5457c-9ae2-4c67-9f32-3d6d367d8c82#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
4181-2ef5457c-9ae2-4c67-9f32-3d6d367d8c82#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
4181-2ef5457c-9ae2-4c67-9f32-3d6d367d8c82#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
4181-2ef5457c-9ae2-4c67-9f32-3d6d367d8c82#_#actionability#_#Tutor_5,"[2, 1, 2, 2, 2]"
4181-2ef5457c-9ae2-4c67-9f32-3d6d367d8c82#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
4181-2ef5457c-9ae2-4c67-9f32-3d6d367d8c82#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
4181-2ef5457c-9ae2-4c67-9f32-3d6d367d8c82#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
4032-d44f01b0-a031-44e6-a072-e8209156ca9d#_#actionability#_#Tutor_1,"[1, 1, 1, 2, 1]"
4032-d44f01b0-a031-44e6-a072-e8209156ca9d#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
4032-d44f01b0-a031-44e6-a072-e8209156ca9d#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
4032-d44f01b0-a031-44e6-a072-e8209156ca9d#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
4032-d44f01b0-a031-44e6-a072-e8209156ca9d#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
4032-d44f01b0-a031-44e6-a072-e8209156ca9d#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
4032-d44f01b0-a031-44e6-a072-e8209156ca9d#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
4032-d44f01b0-a031-44e6-a072-e8209156ca9d#_#actionability#_#Tutor_8,"[1, 2, 1, 1, 1]"
1640-a460606d-74db-48c0-98a8-ceae18d6bac3#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
1640-a460606d-74db-48c0-98a8-ceae18d6bac3#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
1640-a460606d-74db-48c0-98a8-ceae18d6bac3#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
1640-a460606d-74db-48c0-98a8-ceae18d6bac3#_#actionability#_#Tutor_4,"[1, 0, 2, 2, 0]"
1640-a460606d-74db-48c0-98a8-ceae18d6bac3#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1640-a460606d-74db-48c0-98a8-ceae18d6bac3#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
1640-a460606d-74db-48c0-98a8-ceae18d6bac3#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1640-a460606d-74db-48c0-98a8-ceae18d6bac3#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
4190-701a49da-2384-4364-935d-e1518576f185#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
4190-701a49da-2384-4364-935d-e1518576f185#_#actionability#_#Tutor_2,"[2, 1, 2, 2, 1]"
4190-701a49da-2384-4364-935d-e1518576f185#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
4190-701a49da-2384-4364-935d-e1518576f185#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
4190-701a49da-2384-4364-935d-e1518576f185#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
4190-701a49da-2384-4364-935d-e1518576f185#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
4190-701a49da-2384-4364-935d-e1518576f185#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
4190-701a49da-2384-4364-935d-e1518576f185#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
4340-e1ee9fbd-2b28-4899-b0a2-b0f1d27e5d87#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
4340-e1ee9fbd-2b28-4899-b0a2-b0f1d27e5d87#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
4340-e1ee9fbd-2b28-4899-b0a2-b0f1d27e5d87#_#actionability#_#Tutor_3,"[0, 0, 1, 0, 0]"
4340-e1ee9fbd-2b28-4899-b0a2-b0f1d27e5d87#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
4340-e1ee9fbd-2b28-4899-b0a2-b0f1d27e5d87#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
4340-e1ee9fbd-2b28-4899-b0a2-b0f1d27e5d87#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
4340-e1ee9fbd-2b28-4899-b0a2-b0f1d27e5d87#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
4340-e1ee9fbd-2b28-4899-b0a2-b0f1d27e5d87#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
3321-263e15d6-f5d7-451a-951e-9eaea3e6119d#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
3321-263e15d6-f5d7-451a-951e-9eaea3e6119d#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
3321-263e15d6-f5d7-451a-951e-9eaea3e6119d#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
3321-263e15d6-f5d7-451a-951e-9eaea3e6119d#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
3321-263e15d6-f5d7-451a-951e-9eaea3e6119d#_#actionability#_#Tutor_5,"[0, 0, 1, 0, 0]"
3321-263e15d6-f5d7-451a-951e-9eaea3e6119d#_#actionability#_#Tutor_6,"[1, 1, 1, 1, 1]"
3321-263e15d6-f5d7-451a-951e-9eaea3e6119d#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
3321-263e15d6-f5d7-451a-951e-9eaea3e6119d#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
4281-f63324fc-8ae0-402d-8abd-b56f46cbed02#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
4281-f63324fc-8ae0-402d-8abd-b56f46cbed02#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
4281-f63324fc-8ae0-402d-8abd-b56f46cbed02#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
4281-f63324fc-8ae0-402d-8abd-b56f46cbed02#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
4281-f63324fc-8ae0-402d-8abd-b56f46cbed02#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
4281-f63324fc-8ae0-402d-8abd-b56f46cbed02#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
4281-f63324fc-8ae0-402d-8abd-b56f46cbed02#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
4281-f63324fc-8ae0-402d-8abd-b56f46cbed02#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
5862-93fb1a98-aa56-44f4-8800-539af35f204d#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5862-93fb1a98-aa56-44f4-8800-539af35f204d#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
5862-93fb1a98-aa56-44f4-8800-539af35f204d#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
5862-93fb1a98-aa56-44f4-8800-539af35f204d#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
5862-93fb1a98-aa56-44f4-8800-539af35f204d#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
5862-93fb1a98-aa56-44f4-8800-539af35f204d#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
5862-93fb1a98-aa56-44f4-8800-539af35f204d#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
5862-93fb1a98-aa56-44f4-8800-539af35f204d#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
900-ac6dbbdb-a1f6-48f2-b133-ecd5c9c984d9#_#actionability#_#Tutor_1,"[1, 0, 0, 1, 1]"
900-ac6dbbdb-a1f6-48f2-b133-ecd5c9c984d9#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
900-ac6dbbdb-a1f6-48f2-b133-ecd5c9c984d9#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
900-ac6dbbdb-a1f6-48f2-b133-ecd5c9c984d9#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
900-ac6dbbdb-a1f6-48f2-b133-ecd5c9c984d9#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
900-ac6dbbdb-a1f6-48f2-b133-ecd5c9c984d9#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
900-ac6dbbdb-a1f6-48f2-b133-ecd5c9c984d9#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
900-ac6dbbdb-a1f6-48f2-b133-ecd5c9c984d9#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
410-c361b392-7fe7-4a63-b10b-575ff0b093fb#_#actionability#_#Tutor_1,"[1, 1, 1, 1, 1]"
410-c361b392-7fe7-4a63-b10b-575ff0b093fb#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
410-c361b392-7fe7-4a63-b10b-575ff0b093fb#_#actionability#_#Tutor_3,"[1, 1, 1, 1, 1]"
410-c361b392-7fe7-4a63-b10b-575ff0b093fb#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
410-c361b392-7fe7-4a63-b10b-575ff0b093fb#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
410-c361b392-7fe7-4a63-b10b-575ff0b093fb#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
410-c361b392-7fe7-4a63-b10b-575ff0b093fb#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
410-c361b392-7fe7-4a63-b10b-575ff0b093fb#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
182-33944302-84f8-4815-88fa-886e36964c01#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
182-33944302-84f8-4815-88fa-886e36964c01#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
182-33944302-84f8-4815-88fa-886e36964c01#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
182-33944302-84f8-4815-88fa-886e36964c01#_#actionability#_#Tutor_4,"[1, 1, 1, 1, 1]"
182-33944302-84f8-4815-88fa-886e36964c01#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
182-33944302-84f8-4815-88fa-886e36964c01#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
182-33944302-84f8-4815-88fa-886e36964c01#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
182-33944302-84f8-4815-88fa-886e36964c01#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
5321-f58f4ce7-ea96-4aec-8b1e-6bc99dd1e335#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5321-f58f4ce7-ea96-4aec-8b1e-6bc99dd1e335#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
5321-f58f4ce7-ea96-4aec-8b1e-6bc99dd1e335#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
5321-f58f4ce7-ea96-4aec-8b1e-6bc99dd1e335#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
5321-f58f4ce7-ea96-4aec-8b1e-6bc99dd1e335#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
5321-f58f4ce7-ea96-4aec-8b1e-6bc99dd1e335#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
5321-f58f4ce7-ea96-4aec-8b1e-6bc99dd1e335#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
5321-f58f4ce7-ea96-4aec-8b1e-6bc99dd1e335#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
2410-f88fc0cc-df15-40ab-9804-c8fdfea7494a#_#actionability#_#Tutor_1,"[0, 0, 0, 0, 0]"
2410-f88fc0cc-df15-40ab-9804-c8fdfea7494a#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
2410-f88fc0cc-df15-40ab-9804-c8fdfea7494a#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
2410-f88fc0cc-df15-40ab-9804-c8fdfea7494a#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
2410-f88fc0cc-df15-40ab-9804-c8fdfea7494a#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
2410-f88fc0cc-df15-40ab-9804-c8fdfea7494a#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
2410-f88fc0cc-df15-40ab-9804-c8fdfea7494a#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
2410-f88fc0cc-df15-40ab-9804-c8fdfea7494a#_#actionability#_#Tutor_8,"[0, 0, 0, 0, 0]"
296403768#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
296403768#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
296403768#_#actionability#_#Tutor_3,"[1, 0, 0, 1, 0]"
296403768#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
296403768#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
296403768#_#actionability#_#Tutor_6,"[2, 1, 1, 2, 1]"
296403768#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
296403768#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
296403768#_#actionability#_#Tutor_9,"[0, 0, 0, 0, 0]"
1524-9279b21e-5ab7-41da-9456-ef41230cd944#_#actionability#_#Tutor_1,"[2, 1, 1, 1, 1]"
1524-9279b21e-5ab7-41da-9456-ef41230cd944#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1524-9279b21e-5ab7-41da-9456-ef41230cd944#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
1524-9279b21e-5ab7-41da-9456-ef41230cd944#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
1524-9279b21e-5ab7-41da-9456-ef41230cd944#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1524-9279b21e-5ab7-41da-9456-ef41230cd944#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
1524-9279b21e-5ab7-41da-9456-ef41230cd944#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1524-9279b21e-5ab7-41da-9456-ef41230cd944#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
1440-06ad1204-b92c-4c1b-ad90-3960c2902a2f#_#actionability#_#Tutor_1,"[2, 1, 2, 1, 2]"
1440-06ad1204-b92c-4c1b-ad90-3960c2902a2f#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
1440-06ad1204-b92c-4c1b-ad90-3960c2902a2f#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
1440-06ad1204-b92c-4c1b-ad90-3960c2902a2f#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
1440-06ad1204-b92c-4c1b-ad90-3960c2902a2f#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
1440-06ad1204-b92c-4c1b-ad90-3960c2902a2f#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
1440-06ad1204-b92c-4c1b-ad90-3960c2902a2f#_#actionability#_#Tutor_7,"[2, 2, 2, 2, 2]"
1440-06ad1204-b92c-4c1b-ad90-3960c2902a2f#_#actionability#_#Tutor_8,"[2, 2, 2, 1, 2]"
297994157#_#actionability#_#Tutor_1,"[2, 2, 1, 1, 2]"
297994157#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 1]"
297994157#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
297994157#_#actionability#_#Tutor_4,"[0, 0, 0, 0, 0]"
297994157#_#actionability#_#Tutor_5,"[1, 1, 1, 1, 1]"
297994157#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
297994157#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 1]"
297994157#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
297994157#_#actionability#_#Tutor_9,"[1, 1, 1, 1, 1]"
5972-2da571c7-5d52-41b1-b830-f09bcb68d963#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
5972-2da571c7-5d52-41b1-b830-f09bcb68d963#_#actionability#_#Tutor_2,"[1, 1, 1, 1, 0]"
5972-2da571c7-5d52-41b1-b830-f09bcb68d963#_#actionability#_#Tutor_3,"[2, 2, 2, 2, 2]"
5972-2da571c7-5d52-41b1-b830-f09bcb68d963#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
5972-2da571c7-5d52-41b1-b830-f09bcb68d963#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
5972-2da571c7-5d52-41b1-b830-f09bcb68d963#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
5972-2da571c7-5d52-41b1-b830-f09bcb68d963#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
5972-2da571c7-5d52-41b1-b830-f09bcb68d963#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
2382-4348d868-f990-4af1-b87a-2c0ce25a125f#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
2382-4348d868-f990-4af1-b87a-2c0ce25a125f#_#actionability#_#Tutor_2,"[2, 2, 2, 2, 2]"
2382-4348d868-f990-4af1-b87a-2c0ce25a125f#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
2382-4348d868-f990-4af1-b87a-2c0ce25a125f#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
2382-4348d868-f990-4af1-b87a-2c0ce25a125f#_#actionability#_#Tutor_5,"[0, 0, 0, 0, 0]"
2382-4348d868-f990-4af1-b87a-2c0ce25a125f#_#actionability#_#Tutor_6,"[0, 0, 0, 0, 0]"
2382-4348d868-f990-4af1-b87a-2c0ce25a125f#_#actionability#_#Tutor_7,"[0, 0, 0, 0, 0]"
2382-4348d868-f990-4af1-b87a-2c0ce25a125f#_#actionability#_#Tutor_8,"[2, 2, 2, 2, 2]"
2063-30aec865-356e-46cf-ac50-60a3bde05213#_#actionability#_#Tutor_1,"[2, 2, 2, 2, 2]"
2063-30aec865-356e-46cf-ac50-60a3bde05213#_#actionability#_#Tutor_2,"[0, 0, 0, 0, 0]"
2063-30aec865-356e-46cf-ac50-60a3bde05213#_#actionability#_#Tutor_3,"[0, 0, 0, 0, 0]"
2063-30aec865-356e-46cf-ac50-60a3bde05213#_#actionability#_#Tutor_4,"[2, 2, 2, 2, 2]"
2063-30aec865-356e-46cf-ac50-60a3bde05213#_#actionability#_#Tutor_5,"[2, 2, 2, 2, 2]"
2063-30aec865-356e-46cf-ac50-60a3bde05213#_#actionability#_#Tutor_6,"[2, 2, 2, 2, 2]"
2063-30aec865-356e-46cf-ac50-60a3bde05213#_#actionability#_#Tutor_7,"[1, 1, 1, 1, 0]"
2063-30aec865-356e-46cf-ac50-60a3bde05213#_#actionability#_#Tutor_8,"[1, 1, 1, 1, 1]"
